user_id_key,business_id_key,stars,business_name
1174,38,3.0,Restaurant Sai Gwan
1175,20,1.0,The Bier Markt
1176,9,2.0,Cacao 70
1177,36,4.0,Le Vieux Dublin Pub & Restaurant
1178,48,5.0,L'Oeufrier
1179,22,1.0,Mon Shing
1180,12,4.0,Les 3 Brasseurs
1181,20,5.0,The Bier Markt
1182,32,3.0,Bâton Rouge Steakhouse & Bar
1183,2,4.0,Stash Café
1184,33,4.0,Diablos
1185,9,4.0,Cacao 70
1186,0,5.0,Dunn's Famous
1187,56,2.0,Taj Mahal de l'Ouest
1188,20,1.0,The Bier Markt
1189,27,2.0,Pigeon
1190,5,5.0,La Chronique
1190,24,4.0,Tri Express
1191,13,3.0,L’Entrepôt - Mont-Royal
1192,25,5.0,Le Warehouse
1192,3,4.0,La Société Montréal
1193,25,5.0,Le Warehouse
1194,10,3.0,Pasta Casareccia
1195,5,4.0,La Chronique
1196,12,4.0,Les 3 Brasseurs
1197,8,4.0,Cacao 70
1198,8,5.0,Cacao 70
1199,8,1.0,Cacao 70
1200,8,5.0,Cacao 70
1201,8,5.0,Cacao 70
1201,32,5.0,Bâton Rouge Steakhouse & Bar
1202,8,5.0,Cacao 70
1203,8,4.0,Cacao 70
1204,8,1.0,Cacao 70
1205,8,4.0,Cacao 70
1206,8,4.0,Cacao 70
1207,8,5.0,Cacao 70
1208,8,4.0,Cacao 70
1209,8,4.0,Cacao 70
1210,8,5.0,Cacao 70
1211,8,1.0,Cacao 70
1212,8,5.0,Cacao 70
1213,8,5.0,Cacao 70
1214,8,4.0,Cacao 70
1215,8,5.0,Cacao 70
1216,8,2.0,Cacao 70
1217,8,5.0,Cacao 70
1218,8,2.0,Cacao 70
1219,8,5.0,Cacao 70
1219,33,4.0,Diablos
1220,8,5.0,Cacao 70
1221,8,4.0,Cacao 70
1222,8,4.0,Cacao 70
1223,8,1.0,Cacao 70
1223,9,5.0,Cacao 70
1224,8,3.0,Cacao 70
1225,8,5.0,Cacao 70
1226,8,3.0,Cacao 70
1227,8,5.0,Cacao 70
1228,8,5.0,Cacao 70
1229,8,1.0,Cacao 70
1230,8,5.0,Cacao 70
1231,8,3.0,Cacao 70
1232,8,5.0,Cacao 70
1233,8,1.0,Cacao 70
1234,8,2.0,Cacao 70
1235,8,1.0,Cacao 70
1236,8,5.0,Cacao 70
1237,22,2.0,Mon Shing
1238,50,3.0,Copper Branch
1239,2,4.0,Stash Café
1240,9,5.0,Cacao 70
1241,12,3.0,Les 3 Brasseurs
1242,26,4.0,Les 3 Brasseurs
1243,2,5.0,Stash Café
1244,33,4.0,Diablos
1244,13,3.0,L’Entrepôt - Mont-Royal
1245,9,5.0,Cacao 70
1245,9,5.0,Cacao 70
1246,0,5.0,Dunn's Famous
1247,25,4.0,Le Warehouse
1247,67,1.0,Copper Branch
1248,12,3.0,Les 3 Brasseurs
1249,1,4.0,Copper Branch
1250,50,3.0,Copper Branch
1251,12,3.0,Les 3 Brasseurs
1251,4,4.0,Cacao 70
1252,2,5.0,Stash Café
1253,19,4.0,Chez Ma Tante
1254,17,3.0,Les 3 Brasseurs
1255,2,5.0,Stash Café
1255,0,5.0,Dunn's Famous
1256,12,2.0,Les 3 Brasseurs
1257,3,5.0,La Société Montréal
1258,5,4.0,La Chronique
1259,0,4.0,Dunn's Famous
1260,32,1.0,Bâton Rouge Steakhouse & Bar
1261,17,1.0,Les 3 Brasseurs
1262,2,5.0,Stash Café
1263,0,5.0,Dunn's Famous
1264,63,4.0,Copper Branch
1265,58,4.0,Casserole Kréole
1266,25,3.0,Le Warehouse
1267,12,2.0,Les 3 Brasseurs
1268,57,4.0,Pizzarella Restaurant
1269,32,4.0,Bâton Rouge Steakhouse & Bar
1270,65,5.0,Cabine M
1271,59,4.0,Pasteizza
1272,2,5.0,Stash Café
1273,4,4.0,Cacao 70
1274,0,3.0,Dunn's Famous
1275,2,3.0,Stash Café
1276,24,4.0,Tri Express
1277,37,5.0,Da Bologna
1278,1,5.0,Copper Branch
1279,12,4.0,Les 3 Brasseurs
1280,19,5.0,Chez Ma Tante
1281,24,5.0,Tri Express
1282,0,3.0,Dunn's Famous
1283,25,4.0,Le Warehouse
1283,3,4.0,La Société Montréal
1284,38,5.0,Restaurant Sai Gwan
1285,1,3.0,Copper Branch
1286,2,4.0,Stash Café
1287,17,3.0,Les 3 Brasseurs
1288,17,5.0,Les 3 Brasseurs
1289,20,2.0,The Bier Markt
1289,12,4.0,Les 3 Brasseurs
1290,6,1.0,Toi Moi & Café
1291,12,3.0,Les 3 Brasseurs
1292,12,3.0,Les 3 Brasseurs
1293,27,4.0,Pigeon
1294,32,4.0,Bâton Rouge Steakhouse & Bar
1295,31,5.0,Dairy Queen - Orange Julius
1296,20,5.0,The Bier Markt
1296,20,5.0,The Bier Markt
1296,36,4.0,Le Vieux Dublin Pub & Restaurant
1297,29,2.0,Cacao 70
1297,24,4.0,Tri Express
1298,4,1.0,Cacao 70
1299,20,5.0,The Bier Markt
1299,12,5.0,Les 3 Brasseurs
1300,59,4.0,Pasteizza
1301,29,3.0,Cacao 70
1302,12,2.0,Les 3 Brasseurs
1303,32,2.0,Bâton Rouge Steakhouse & Bar
1304,32,3.0,Bâton Rouge Steakhouse & Bar
1305,32,2.0,Bâton Rouge Steakhouse & Bar
1305,32,1.0,Bâton Rouge Steakhouse & Bar
1306,32,3.0,Bâton Rouge Steakhouse & Bar
1307,32,5.0,Bâton Rouge Steakhouse & Bar
1308,32,5.0,Bâton Rouge Steakhouse & Bar
1309,32,4.0,Bâton Rouge Steakhouse & Bar
1310,32,4.0,Bâton Rouge Steakhouse & Bar
1311,32,1.0,Bâton Rouge Steakhouse & Bar
1312,32,1.0,Bâton Rouge Steakhouse & Bar
1313,32,5.0,Bâton Rouge Steakhouse & Bar
1314,32,1.0,Bâton Rouge Steakhouse & Bar
1314,15,5.0,Freshii
1315,32,4.0,Bâton Rouge Steakhouse & Bar
1316,32,5.0,Bâton Rouge Steakhouse & Bar
1317,32,5.0,Bâton Rouge Steakhouse & Bar
1318,32,3.0,Bâton Rouge Steakhouse & Bar
1319,32,3.0,Bâton Rouge Steakhouse & Bar
1320,32,1.0,Bâton Rouge Steakhouse & Bar
1321,32,4.0,Bâton Rouge Steakhouse & Bar
1322,32,3.0,Bâton Rouge Steakhouse & Bar
1323,32,5.0,Bâton Rouge Steakhouse & Bar
1324,32,1.0,Bâton Rouge Steakhouse & Bar
1325,32,4.0,Bâton Rouge Steakhouse & Bar
1326,9,5.0,Cacao 70
1327,17,3.0,Les 3 Brasseurs
1328,12,3.0,Les 3 Brasseurs
1329,0,3.0,Dunn's Famous
1330,2,5.0,Stash Café
1331,24,5.0,Tri Express
1331,13,5.0,L’Entrepôt - Mont-Royal
1332,25,1.0,Le Warehouse
1333,17,1.0,Les 3 Brasseurs
1334,24,2.0,Tri Express
1334,38,4.0,Restaurant Sai Gwan
1335,0,4.0,Dunn's Famous
1336,12,2.0,Les 3 Brasseurs
1337,36,3.0,Le Vieux Dublin Pub & Restaurant
1338,4,4.0,Cacao 70
1339,4,4.0,Cacao 70
1340,50,3.0,Copper Branch
1340,12,3.0,Les 3 Brasseurs
1341,1,1.0,Copper Branch
1342,24,4.0,Tri Express
1343,4,2.0,Cacao 70
1344,15,2.0,Freshii
1345,2,5.0,Stash Café
1346,12,3.0,Les 3 Brasseurs
1347,0,4.0,Dunn's Famous
1348,10,5.0,Pasta Casareccia
1349,27,5.0,Pigeon
1350,30,4.0,Second Cup
1351,20,1.0,The Bier Markt
1352,31,1.0,Dairy Queen - Orange Julius
1353,24,4.0,Tri Express
1354,0,5.0,Dunn's Famous
1355,61,2.0,Vincent Sous Marin
1356,3,4.0,La Société Montréal
1357,7,1.0,Saint-Laurent Warehouse
1358,13,4.0,L’Entrepôt - Mont-Royal
1359,38,4.0,Restaurant Sai Gwan
1359,59,2.0,Pasteizza
1360,43,5.0,Misoya - Cuisine Japonaise Et Coréenne
1361,9,4.0,Cacao 70
1362,29,5.0,Cacao 70
1363,13,2.0,L’Entrepôt - Mont-Royal
1364,0,4.0,Dunn's Famous
1365,20,3.0,The Bier Markt
1366,33,4.0,Diablos
1367,12,4.0,Les 3 Brasseurs
1368,2,1.0,Stash Café
1369,2,4.0,Stash Café
1369,12,3.0,Les 3 Brasseurs
1369,44,4.0,Atami
1370,51,5.0,Copper Branch
1371,7,4.0,Saint-Laurent Warehouse
1371,13,4.0,L’Entrepôt - Mont-Royal
1372,26,4.0,Les 3 Brasseurs
1372,44,5.0,Atami
1373,17,4.0,Les 3 Brasseurs
1374,20,5.0,The Bier Markt
1375,9,4.0,Cacao 70
1376,9,5.0,Cacao 70
1377,29,5.0,Cacao 70
1378,17,5.0,Les 3 Brasseurs
1379,50,1.0,Copper Branch
1380,1,1.0,Copper Branch
1381,13,4.0,L’Entrepôt - Mont-Royal
1382,0,4.0,Dunn's Famous
1383,33,3.0,Diablos
1383,1,2.0,Copper Branch
1384,30,4.0,Second Cup
1385,20,4.0,The Bier Markt
1386,36,5.0,Le Vieux Dublin Pub & Restaurant
1387,20,2.0,The Bier Markt
1388,12,3.0,Les 3 Brasseurs
1389,9,5.0,Cacao 70
1390,29,3.0,Cacao 70
1390,24,3.0,Tri Express
1391,17,4.0,Les 3 Brasseurs
1392,26,5.0,Les 3 Brasseurs
1393,17,1.0,Les 3 Brasseurs
1394,0,4.0,Dunn's Famous
1395,0,4.0,Dunn's Famous
1396,30,1.0,Second Cup
1397,5,5.0,La Chronique
1398,0,4.0,Dunn's Famous
1399,12,3.0,Les 3 Brasseurs
1400,20,4.0,The Bier Markt
1400,1,1.0,Copper Branch
1401,12,4.0,Les 3 Brasseurs
1402,12,5.0,Les 3 Brasseurs
1402,26,5.0,Les 3 Brasseurs
1403,33,1.0,Diablos
1404,0,3.0,Dunn's Famous
1405,2,5.0,Stash Café
1406,63,4.0,Copper Branch
1407,0,4.0,Dunn's Famous
1408,68,2.0,Terra Verde
1409,9,5.0,Cacao 70
1409,1,5.0,Copper Branch
1410,20,4.0,The Bier Markt
1411,9,1.0,Cacao 70
1412,16,3.0,Restaurant Bitoque
1413,20,4.0,The Bier Markt
1414,9,5.0,Cacao 70
1415,12,1.0,Les 3 Brasseurs
1416,18,5.0,Wendy's
1417,0,5.0,Dunn's Famous
1418,12,3.0,Les 3 Brasseurs
1419,2,5.0,Stash Café
1420,20,4.0,The Bier Markt
1420,2,5.0,Stash Café
1421,0,4.0,Dunn's Famous
1422,9,2.0,Cacao 70
1423,29,4.0,Cacao 70
1424,12,4.0,Les 3 Brasseurs
1425,12,3.0,Les 3 Brasseurs
1426,20,3.0,The Bier Markt
1427,30,4.0,Second Cup
1428,20,1.0,The Bier Markt
1429,34,4.0,Bâton Rouge Steakhouse & Bar
1430,20,4.0,The Bier Markt
1430,12,3.0,Les 3 Brasseurs
1431,25,4.0,Le Warehouse
1431,25,4.0,Le Warehouse
1432,17,4.0,Les 3 Brasseurs
1432,13,4.0,L’Entrepôt - Mont-Royal
1433,2,5.0,Stash Café
1434,20,2.0,The Bier Markt
1435,6,3.0,Toi Moi & Café
1436,0,5.0,Dunn's Famous
1437,33,4.0,Diablos
1438,9,5.0,Cacao 70
1439,12,3.0,Les 3 Brasseurs
1440,2,4.0,Stash Café
1441,0,5.0,Dunn's Famous
1442,24,2.0,Tri Express
1443,9,5.0,Cacao 70
1444,19,4.0,Chez Ma Tante
1445,24,4.0,Tri Express
1446,2,5.0,Stash Café
1447,20,4.0,The Bier Markt
1448,52,3.0,Lucille's Tapas
1449,52,4.0,Lucille's Tapas
1450,52,4.0,Lucille's Tapas
1451,52,4.0,Lucille's Tapas
1452,52,4.0,Lucille's Tapas
1453,20,4.0,The Bier Markt
1454,25,5.0,Le Warehouse
1455,12,2.0,Les 3 Brasseurs
1456,19,5.0,Chez Ma Tante
1457,19,3.0,Chez Ma Tante
1458,19,4.0,Chez Ma Tante
1459,19,3.0,Chez Ma Tante
1460,19,5.0,Chez Ma Tante
1461,19,5.0,Chez Ma Tante
1462,19,5.0,Chez Ma Tante
1463,19,5.0,Chez Ma Tante
1464,19,5.0,Chez Ma Tante
1465,19,2.0,Chez Ma Tante
1466,19,5.0,Chez Ma Tante
1467,19,5.0,Chez Ma Tante
1468,19,1.0,Chez Ma Tante
1469,2,4.0,Stash Café
1470,20,3.0,The Bier Markt
1470,4,5.0,Cacao 70
1471,2,1.0,Stash Café
1472,0,4.0,Dunn's Famous
1473,12,3.0,Les 3 Brasseurs
1474,10,2.0,Pasta Casareccia
1475,12,4.0,Les 3 Brasseurs
1476,25,5.0,Le Warehouse
1477,1,1.0,Copper Branch
1478,12,1.0,Les 3 Brasseurs
1479,34,3.0,Bâton Rouge Steakhouse & Bar
1480,30,4.0,Second Cup
1481,9,1.0,Cacao 70
1482,13,5.0,L’Entrepôt - Mont-Royal
1483,18,4.0,Wendy's
1483,12,3.0,Les 3 Brasseurs
1484,0,5.0,Dunn's Famous
1485,20,1.0,The Bier Markt
1486,57,4.0,Pizzarella Restaurant
1487,33,1.0,Diablos
1488,36,4.0,Le Vieux Dublin Pub & Restaurant
1489,13,4.0,L’Entrepôt - Mont-Royal
1490,9,2.0,Cacao 70
1490,4,4.0,Cacao 70
1491,44,4.0,Atami
1492,13,5.0,L’Entrepôt - Mont-Royal
1493,27,2.0,Pigeon
1494,25,1.0,Le Warehouse
1495,50,3.0,Copper Branch
1495,13,5.0,L’Entrepôt - Mont-Royal
1496,31,2.0,Dairy Queen - Orange Julius
1497,12,1.0,Les 3 Brasseurs
1498,34,1.0,Bâton Rouge Steakhouse & Bar
1499,44,5.0,Atami
1500,2,5.0,Stash Café
1501,17,4.0,Les 3 Brasseurs
1502,6,1.0,Toi Moi & Café
1503,48,1.0,L'Oeufrier
1503,42,3.0,Petit Tokebi Le
1504,25,4.0,Le Warehouse
1505,29,5.0,Cacao 70
1506,9,3.0,Cacao 70
1507,16,2.0,Restaurant Bitoque
1508,3,4.0,La Société Montréal
1509,26,1.0,Les 3 Brasseurs
1510,12,5.0,Les 3 Brasseurs
1511,53,4.0,Café des Beaux-Arts
1512,53,4.0,Café des Beaux-Arts
1513,53,1.0,Café des Beaux-Arts
1514,63,3.0,Copper Branch
1515,2,4.0,Stash Café
1516,9,2.0,Cacao 70
1517,68,4.0,Terra Verde
1518,68,5.0,Terra Verde
1519,68,5.0,Terra Verde
1520,68,5.0,Terra Verde
1521,68,5.0,Terra Verde
1522,68,5.0,Terra Verde
1523,0,4.0,Dunn's Famous
1524,24,4.0,Tri Express
1525,0,5.0,Dunn's Famous
1526,25,5.0,Le Warehouse
1527,12,4.0,Les 3 Brasseurs
1527,12,2.0,Les 3 Brasseurs
1528,2,4.0,Stash Café
1529,0,4.0,Dunn's Famous
1530,40,1.0,Holiday Inn Montreal Centreville Downtown
1531,9,2.0,Cacao 70
1532,10,5.0,Pasta Casareccia
1533,16,3.0,Restaurant Bitoque
1534,12,5.0,Les 3 Brasseurs
1535,14,5.0,La Bella Italiana
1536,24,3.0,Tri Express
1537,12,4.0,Les 3 Brasseurs
1538,17,4.0,Les 3 Brasseurs
1539,12,3.0,Les 3 Brasseurs
1540,51,3.0,Copper Branch
1541,14,5.0,La Bella Italiana
1541,37,5.0,Da Bologna
1542,22,4.0,Mon Shing
1543,60,5.0,Sushi Station
1544,12,5.0,Les 3 Brasseurs
1545,0,3.0,Dunn's Famous
1546,13,5.0,L’Entrepôt - Mont-Royal
1546,13,5.0,L’Entrepôt - Mont-Royal
1547,30,4.0,Second Cup
1548,3,4.0,La Société Montréal
1549,1,4.0,Copper Branch
1550,24,1.0,Tri Express
1551,12,3.0,Les 3 Brasseurs
1552,36,3.0,Le Vieux Dublin Pub & Restaurant
1552,12,5.0,Les 3 Brasseurs
1553,12,3.0,Les 3 Brasseurs
1554,17,3.0,Les 3 Brasseurs
1555,12,2.0,Les 3 Brasseurs
1556,0,3.0,Dunn's Famous
1557,9,4.0,Cacao 70
1558,5,5.0,La Chronique
1559,0,4.0,Dunn's Famous
1560,2,5.0,Stash Café
1561,29,5.0,Cacao 70
1562,2,4.0,Stash Café
1563,5,3.0,La Chronique
1564,12,3.0,Les 3 Brasseurs
1565,9,4.0,Cacao 70
1566,17,3.0,Les 3 Brasseurs
1567,24,3.0,Tri Express
1568,20,3.0,The Bier Markt
1568,20,4.0,The Bier Markt
1569,0,4.0,Dunn's Famous
1570,2,5.0,Stash Café
1571,17,4.0,Les 3 Brasseurs
1572,12,3.0,Les 3 Brasseurs
1573,3,5.0,La Société Montréal
1574,4,4.0,Cacao 70
1575,12,3.0,Les 3 Brasseurs
1576,0,4.0,Dunn's Famous
1577,2,4.0,Stash Café
1578,20,4.0,The Bier Markt
1579,3,3.0,La Société Montréal
1580,25,1.0,Le Warehouse
1581,17,3.0,Les 3 Brasseurs
1582,29,4.0,Cacao 70
1583,22,5.0,Mon Shing
1584,9,5.0,Cacao 70
1585,20,4.0,The Bier Markt
1585,34,3.0,Bâton Rouge Steakhouse & Bar
1586,41,1.0,Noobox
1587,9,5.0,Cacao 70
1588,13,4.0,L’Entrepôt - Mont-Royal
1589,1,4.0,Copper Branch
1590,10,5.0,Pasta Casareccia
1591,26,3.0,Les 3 Brasseurs
1592,0,4.0,Dunn's Famous
1593,17,3.0,Les 3 Brasseurs
1594,36,3.0,Le Vieux Dublin Pub & Restaurant
1595,25,3.0,Le Warehouse
1596,9,5.0,Cacao 70
1597,12,4.0,Les 3 Brasseurs
1598,24,5.0,Tri Express
1599,24,4.0,Tri Express
1600,24,3.0,Tri Express
1601,0,5.0,Dunn's Famous
1602,27,5.0,Pigeon
1603,2,4.0,Stash Café
1604,14,4.0,La Bella Italiana
1605,20,5.0,The Bier Markt
1606,20,5.0,The Bier Markt
1607,20,5.0,The Bier Markt
1607,17,2.0,Les 3 Brasseurs
1608,67,5.0,Copper Branch
1609,17,5.0,Les 3 Brasseurs
1610,13,5.0,L’Entrepôt - Mont-Royal
1611,2,4.0,Stash Café
1612,17,5.0,Les 3 Brasseurs
1613,9,4.0,Cacao 70
1614,2,5.0,Stash Café
1615,33,5.0,Diablos
1616,13,3.0,L’Entrepôt - Mont-Royal
1617,17,5.0,Les 3 Brasseurs
1618,0,5.0,Dunn's Famous
1619,2,4.0,Stash Café
1620,20,3.0,The Bier Markt
1620,9,4.0,Cacao 70
1620,25,5.0,Le Warehouse
1621,3,3.0,La Société Montréal
1621,0,4.0,Dunn's Famous
1622,12,3.0,Les 3 Brasseurs
1623,0,2.0,Dunn's Famous
1624,0,5.0,Dunn's Famous
1625,0,4.0,Dunn's Famous
1626,2,4.0,Stash Café
1627,12,3.0,Les 3 Brasseurs
1628,1,5.0,Copper Branch
1629,12,4.0,Les 3 Brasseurs
1630,2,4.0,Stash Café
1631,29,3.0,Cacao 70
1632,12,2.0,Les 3 Brasseurs
1633,2,4.0,Stash Café
1634,4,5.0,Cacao 70
1635,17,4.0,Les 3 Brasseurs
1636,2,5.0,Stash Café
1637,12,3.0,Les 3 Brasseurs
1638,4,3.0,Cacao 70
1639,4,5.0,Cacao 70
1640,20,3.0,The Bier Markt
1641,17,5.0,Les 3 Brasseurs
1642,20,4.0,The Bier Markt
1643,2,5.0,Stash Café
1644,48,5.0,L'Oeufrier
1645,6,4.0,Toi Moi & Café
1646,29,3.0,Cacao 70
1646,4,1.0,Cacao 70
1646,13,1.0,L’Entrepôt - Mont-Royal
1647,3,4.0,La Société Montréal
1648,2,5.0,Stash Café
1649,17,3.0,Les 3 Brasseurs
1650,30,5.0,Second Cup
1651,9,5.0,Cacao 70
1652,44,5.0,Atami
1653,4,4.0,Cacao 70
1654,1,5.0,Copper Branch
1655,48,1.0,L'Oeufrier
1656,12,5.0,Les 3 Brasseurs
1657,36,1.0,Le Vieux Dublin Pub & Restaurant
1658,5,4.0,La Chronique
1659,12,1.0,Les 3 Brasseurs
1660,3,5.0,La Société Montréal
1661,25,4.0,Le Warehouse
1662,10,5.0,Pasta Casareccia
1663,12,3.0,Les 3 Brasseurs
1664,30,4.0,Second Cup
1665,3,5.0,La Société Montréal
1666,24,1.0,Tri Express
1667,9,5.0,Cacao 70
1667,26,4.0,Les 3 Brasseurs
1668,12,2.0,Les 3 Brasseurs
1669,2,5.0,Stash Café
1670,0,3.0,Dunn's Famous
1671,20,4.0,The Bier Markt
1672,9,3.0,Cacao 70
1673,20,1.0,The Bier Markt
1674,9,5.0,Cacao 70
1675,0,5.0,Dunn's Famous
1676,40,2.0,Holiday Inn Montreal Centreville Downtown
1677,1,4.0,Copper Branch
1678,38,5.0,Restaurant Sai Gwan
1679,27,1.0,Pigeon
1680,33,1.0,Diablos
1681,33,4.0,Diablos
1682,33,2.0,Diablos
1683,33,1.0,Diablos
1684,33,2.0,Diablos
1685,33,3.0,Diablos
1685,0,5.0,Dunn's Famous
1685,13,3.0,L’Entrepôt - Mont-Royal
1686,33,1.0,Diablos
1687,33,5.0,Diablos
1688,33,2.0,Diablos
1689,33,1.0,Diablos
1690,33,2.0,Diablos
1691,33,4.0,Diablos
1692,33,5.0,Diablos
1693,33,3.0,Diablos
1694,33,5.0,Diablos
1695,33,3.0,Diablos
1696,33,5.0,Diablos
1697,33,4.0,Diablos
1698,33,1.0,Diablos
1699,33,3.0,Diablos
1700,33,1.0,Diablos
1701,33,2.0,Diablos
1702,33,3.0,Diablos
1703,33,2.0,Diablos
1704,33,2.0,Diablos
1705,33,2.0,Diablos
1706,33,5.0,Diablos
1707,33,5.0,Diablos
1708,33,3.0,Diablos
1709,33,5.0,Diablos
1710,33,5.0,Diablos
1711,33,1.0,Diablos
1712,33,5.0,Diablos
1713,33,3.0,Diablos
1714,33,4.0,Diablos
1714,25,4.0,Le Warehouse
1715,33,5.0,Diablos
1716,33,4.0,Diablos
1717,33,2.0,Diablos
1718,33,1.0,Diablos
1719,33,4.0,Diablos
1720,33,4.0,Diablos
1721,33,5.0,Diablos
1722,33,5.0,Diablos
1723,33,2.0,Diablos
1723,7,2.0,Saint-Laurent Warehouse
1724,33,5.0,Diablos
1725,33,1.0,Diablos
1726,33,1.0,Diablos
1727,33,1.0,Diablos
1728,33,4.0,Diablos
1729,33,5.0,Diablos
1730,33,5.0,Diablos
1731,12,4.0,Les 3 Brasseurs
1732,30,4.0,Second Cup
1733,17,5.0,Les 3 Brasseurs
1734,36,2.0,Le Vieux Dublin Pub & Restaurant
1735,9,5.0,Cacao 70
1736,0,5.0,Dunn's Famous
1737,3,2.0,La Société Montréal
1738,29,2.0,Cacao 70
1739,30,3.0,Second Cup
1740,48,4.0,L'Oeufrier
1741,9,1.0,Cacao 70
1742,2,4.0,Stash Café
1743,20,3.0,The Bier Markt
1744,1,4.0,Copper Branch
1744,0,5.0,Dunn's Famous
1745,12,4.0,Les 3 Brasseurs
1746,43,5.0,Misoya - Cuisine Japonaise Et Coréenne
1747,9,5.0,Cacao 70
1748,13,4.0,L’Entrepôt - Mont-Royal
1749,25,3.0,Le Warehouse
1750,9,4.0,Cacao 70
1751,2,5.0,Stash Café
1752,20,4.0,The Bier Markt
1753,0,4.0,Dunn's Famous
1754,20,1.0,The Bier Markt
1755,14,4.0,La Bella Italiana
1756,65,3.0,Cabine M
1757,14,5.0,La Bella Italiana
1758,9,4.0,Cacao 70
1759,2,5.0,Stash Café
1760,20,3.0,The Bier Markt
1760,26,3.0,Les 3 Brasseurs
1761,26,4.0,Les 3 Brasseurs
1762,44,4.0,Atami
1763,9,5.0,Cacao 70
1764,63,3.0,Copper Branch
1765,13,4.0,L’Entrepôt - Mont-Royal
1766,36,3.0,Le Vieux Dublin Pub & Restaurant
1767,17,4.0,Les 3 Brasseurs
1768,17,2.0,Les 3 Brasseurs
1769,0,2.0,Dunn's Famous
1770,12,3.0,Les 3 Brasseurs
1771,2,1.0,Stash Café
1772,20,3.0,The Bier Markt
1773,17,2.0,Les 3 Brasseurs
1774,1,5.0,Copper Branch
1775,17,4.0,Les 3 Brasseurs
1776,16,2.0,Restaurant Bitoque
1777,17,3.0,Les 3 Brasseurs
1778,4,3.0,Cacao 70
1779,9,5.0,Cacao 70
1780,9,4.0,Cacao 70
1781,1,5.0,Copper Branch
1782,1,4.0,Copper Branch
1783,9,4.0,Cacao 70
1784,0,3.0,Dunn's Famous
1785,9,5.0,Cacao 70
1785,25,5.0,Le Warehouse
1786,0,4.0,Dunn's Famous
1787,26,5.0,Les 3 Brasseurs
1788,12,5.0,Les 3 Brasseurs
1789,29,2.0,Cacao 70
1790,22,4.0,Mon Shing
1791,1,5.0,Copper Branch
1792,2,3.0,Stash Café
1793,14,5.0,La Bella Italiana
1794,17,4.0,Les 3 Brasseurs
1795,48,5.0,L'Oeufrier
1796,17,2.0,Les 3 Brasseurs
1797,3,4.0,La Société Montréal
1798,17,4.0,Les 3 Brasseurs
1799,17,4.0,Les 3 Brasseurs
1800,0,4.0,Dunn's Famous
1801,12,4.0,Les 3 Brasseurs
1801,30,4.0,Second Cup
1802,25,4.0,Le Warehouse
1803,29,5.0,Cacao 70
1804,12,1.0,Les 3 Brasseurs
1805,24,5.0,Tri Express
1806,12,5.0,Les 3 Brasseurs
1807,29,1.0,Cacao 70
1808,9,5.0,Cacao 70
1809,3,3.0,La Société Montréal
1810,2,5.0,Stash Café
1811,9,2.0,Cacao 70
1812,34,1.0,Bâton Rouge Steakhouse & Bar
1813,12,5.0,Les 3 Brasseurs
1814,12,5.0,Les 3 Brasseurs
1815,29,4.0,Cacao 70
1816,20,4.0,The Bier Markt
1817,0,3.0,Dunn's Famous
1818,2,5.0,Stash Café
1819,13,3.0,L’Entrepôt - Mont-Royal
1820,66,2.0,Burger King
1821,1,1.0,Copper Branch
1822,25,5.0,Le Warehouse
1823,20,1.0,The Bier Markt
1824,20,5.0,The Bier Markt
1825,20,1.0,The Bier Markt
1826,20,4.0,The Bier Markt
1827,20,3.0,The Bier Markt
1828,20,5.0,The Bier Markt
1829,20,4.0,The Bier Markt
1830,20,3.0,The Bier Markt
1830,17,4.0,Les 3 Brasseurs
1831,20,5.0,The Bier Markt
1832,20,4.0,The Bier Markt
1833,20,4.0,The Bier Markt
1834,20,5.0,The Bier Markt
1835,20,2.0,The Bier Markt
1836,20,5.0,The Bier Markt
1837,20,5.0,The Bier Markt
1837,17,4.0,Les 3 Brasseurs
1838,20,3.0,The Bier Markt
1839,20,3.0,The Bier Markt
1839,9,4.0,Cacao 70
1840,20,3.0,The Bier Markt
1841,20,5.0,The Bier Markt
1842,20,1.0,The Bier Markt
1843,20,5.0,The Bier Markt
1844,20,3.0,The Bier Markt
1845,20,4.0,The Bier Markt
1846,20,3.0,The Bier Markt
1847,20,1.0,The Bier Markt
1848,20,4.0,The Bier Markt
1849,20,4.0,The Bier Markt
1850,20,2.0,The Bier Markt
1851,20,4.0,The Bier Markt
1852,20,3.0,The Bier Markt
1853,20,1.0,The Bier Markt
1854,20,4.0,The Bier Markt
1855,20,5.0,The Bier Markt
1856,20,5.0,The Bier Markt
1857,20,2.0,The Bier Markt
1858,20,3.0,The Bier Markt
1859,20,4.0,The Bier Markt
1860,20,4.0,The Bier Markt
1861,20,4.0,The Bier Markt
1862,20,4.0,The Bier Markt
1863,20,3.0,The Bier Markt
1864,20,3.0,The Bier Markt
1865,20,3.0,The Bier Markt
1866,20,4.0,The Bier Markt
1867,20,3.0,The Bier Markt
1868,20,4.0,The Bier Markt
1869,20,3.0,The Bier Markt
1870,20,4.0,The Bier Markt
1871,20,5.0,The Bier Markt
1872,20,4.0,The Bier Markt
1873,20,3.0,The Bier Markt
1874,20,5.0,The Bier Markt
1875,20,5.0,The Bier Markt
1876,20,3.0,The Bier Markt
1877,20,1.0,The Bier Markt
1878,20,3.0,The Bier Markt
1878,0,4.0,Dunn's Famous
1879,20,5.0,The Bier Markt
